SP;PV;CV;Auto
60;25.589314;10;0
60;25.589314;10;0
60;25.599819;10;0
60;25.599819;10;0
60;25.610313;10;0
60;25.610313;10;0
60;25.620798;10;0
60;25.620798;10;0
60;25.620798;10;0
60;25.701273;10;0
60;25.701273;10;0
60;25.701273;10;0
60;25.711737;10;0
60;25.711737;10;0
60;25.722189;10;0
60;25.722189;10;0
60;25.732632;10;0
60;25.732632;10;0
60;25.732632;10;0
60;25.743063;10;0
60;25.743063;10;0
60;25.743063;10;0
60;25.753485;10;0
60;25.753485;10;0
60;25.763895;10;0
60;25.763895;10;0
60;25.774296;10;0
60;25.774296;10;0
60;25.774296;10;0
60;25.254686;10;0
60;25.254686;10;0
60;25.254686;10;0
60;25.265066;10;0
60;25.265066;10;0
60;25.275436;10;0
60;25.275436;10;0
60;25.285795;10;0
60;25.285795;10;0
60;25.285795;10;0
60;25.296144;10;0
60;25.296144;10;0
60;25.296144;10;0
60;25.306482;10;0
60;25.306482;10;0
60;25.316811;10;0
60;25.316811;10;0
60;25.327129;10;0
60;25.327129;10;0
60;25.327129;10;0
60;25.227436;10;0
60;25.227436;10;0
60;25.227436;10;0
60;25.237734;10;0
60;25.237734;10;0
60;25.248022;10;0
60;25.248022;10;0
60;25.258299;10;0
60;25.258299;10;0
60;25.258299;10;0
60;25.268566;10;0
60;25.268566;10;0
60;25.268566;10;0
60;25.278822;10;0
60;25.278822;10;0
60;25.289068;10;0
60;25.289068;10;0
60;25.299305;10;0
60;25.299305;10;0
60;25.299305;10;0
60;25.199532;10;0
60;25.199532;10;0
60;25.199532;10;0
60;25.209747;10;0
60;25.209747;10;0
60;25.219954;10;0
60;25.219954;10;0
60;25.230148;10;0
60;25.230148;10;0
60;25.230148;10;0
60;25.490334;10;0
60;25.490334;10;0
60;25.490334;10;0
60;25.500509;10;0
60;25.500509;10;0
60;25.510674;10;0
60;25.510674;10;0
60;25.520828;10;0
60;25.520828;10;0
60;25.520828;10;0
60;25.270973;10;0
60;25.270973;10;0
60;25.270973;10;0
60;25.281107;10;0
60;25.281107;10;0
60;25.291231;10;0
60;25.291231;10;0
60;25.301346;10;0
60;25.301346;10;0
60;25.301346;10;0
60;25.311451;10;0
60;25.311451;10;0
60;25.311451;10;0
60;25.321545;10;0
60;25.321545;10;0
60;25.331629;10;0
60;25.331629;10;0
60;25.341703;10;0
60;25.341703;10;0
60;25.341703;10;0
60;25.581768;10;0
60;25.581768;10;0
60;25.581768;10;0
60;25.591822;10;0
60;25.591822;10;0
60;25.601866;10;0
60;25.601866;10;0
60;25.6119;10;0
60;25.6119;10;0
60;25.6119;10;0
60;25.621925;10;0
60;25.621925;10;0
60;25.621925;10;0
60;25.631939;10;0
60;25.631939;10;0
60;25.641943;10;0
60;25.641943;10;0
60;25.651937;10;0
60;25.651937;10;0
60;25.651937;10;0
60;26.021923;10;0
60;26.021923;10;0
60;26.021923;10;0
60;26.031897;10;0
60;26.031897;10;0
60;26.041861;10;0
60;26.041861;10;0
60;26.051815;10;0
60;26.051815;10;0
60;26.051815;10;0
60;26.06176;10;0
60;26.06176;10;0
60;26.06176;10;0
60;26.071695;10;0
60;26.071695;10;0
60;26.081619;10;0
60;26.081619;10;0
60;26.091534;10;0
60;26.091534;10;0
60;26.091534;10;0
60;26.051437;10;0
60;26.051437;10;0
60;26.051437;10;0
60;26.061333;10;0
60;26.061333;10;0
60;26.071218;10;0
60;26.071218;10;0
60;26.081093;10;0
60;26.081093;10;0
60;26.081093;10;0
60;26.090958;10;0
60;26.090958;10;0
60;26.090958;10;0
60;26.100813;10;0
60;26.100813;10;0
60;26.110659;10;0
60;26.110659;10;0
60;26.120495;10;0
60;26.120495;10;0
60;26.120495;10;0
60;25.780321;10;0
60;25.780321;10;0
60;25.780321;10;0
60;25.790138;10;0
60;25.790138;10;0
60;25.799944;10;0
60;25.799944;10;0
60;25.80974;10;0
60;25.80974;10;0
60;25.80974;10;0
60;25.819527;10;0
60;25.819527;10;0
60;25.819527;10;0
60;25.829304;10;0
60;25.829304;10;0
60;25.839071;10;0
60;25.839071;10;0
60;25.848829;10;0
60;25.848829;10;0
60;25.848829;10;0
60;26.528578;10;0
60;26.528578;10;0
60;26.528578;10;0
60;26.538317;10;0
60;26.538317;10;0
60;26.548046;10;0
60;26.548046;10;0
60;26.557766;10;0
60;26.557766;10;0
60;26.557766;10;0
60;26.327475;10;0
60;26.327475;10;0
60;26.327475;10;0
60;26.337173;10;0
60;26.337173;10;0
60;26.346863;10;0
60;26.346863;10;0
60;26.356543;10;0
60;26.356543;10;0
60;26.356543;10;0
60;26.576214;10;0
60;26.576214;10;0
60;26.576214;10;0
60;26.585875;10;0
60;26.585875;10;0
60;26.595526;10;0
60;26.595526;10;0
60;26.605167;10;0
60;26.605167;10;0
60;26.605167;10;0
60;26.614799;10;0
60;26.614799;10;0
60;26.624422;10;0
60;26.624422;10;0
60;26.624422;10;0
60;26.634035;10;0
60;26.634035;10;0
60;26.643639;10;0
60;26.643639;10;0
60;26.643639;10;0
60;25.803232;10;0
60;25.803232;10;0
60;25.812817;10;0
60;25.812817;10;0
60;25.812817;10;0
60;25.822392;10;0
60;25.822392;10;0
60;25.831957;10;0
60;25.831957;10;0
60;25.831957;10;0
60;25.841513;10;0
60;25.841513;10;0
60;25.851059;10;0
60;25.851059;10;0
60;25.851059;10;0
60;25.860596;10;0
60;25.860596;10;0
60;25.870123;10;0
60;25.870123;10;0
60;25.870123;10;0
60;25.92964;10;0
60;25.92964;10;0
60;25.939148;10;0
60;25.939148;10;0
60;25.939148;10;0
60;25.948647;10;0
60;25.948647;10;0
60;25.958136;10;0
60;25.958136;10;0
60;25.958136;10;0
60;25.967615;10;0
60;25.967615;10;0
60;25.977085;10;0
60;25.977085;10;0
60;25.977085;10;0
60;25.986546;10;0
60;25.986546;10;0
60;25.995996;10;0
60;25.995996;10;0
60;25.995996;10;0
60;26.115438;10;0
60;26.115438;10;0
60;26.12487;10;0
60;26.12487;10;0
60;26.12487;10;0
60;26.134293;10;0
60;26.134293;10;0
60;26.143707;10;0
60;26.143707;10;0
60;26.143707;10;0
60;26.283112;10;0
60;26.283112;10;0
60;26.292507;10;0
60;26.292507;10;0
60;26.292507;10;0
60;26.301893;10;0
60;26.301893;10;0
60;26.31127;10;0
60;26.31127;10;0
60;26.31127;10;0
60;26.100637;10;0
60;26.100637;10;0
60;26.109995;10;0
60;26.109995;10;0
60;26.109995;10;0
60;26.119343;10;0
60;26.119343;10;0
60;26.128681;10;0
60;26.128681;10;0
60;26.128681;10;0
60;26.13801;10;0
60;26.13801;10;0
60;26.147331;10;0
60;26.147331;10;0
60;26.147331;10;0
60;26.156643;10;0
60;26.156643;10;0
60;26.165945;10;0
60;26.165945;10;0
60;26.165945;10;0
60;26.785238;10;0
60;26.785238;10;0
60;26.794521;10;0
60;26.794521;10;0
60;26.794521;10;0
60;26.803795;10;0
60;26.803795;10;0
60;26.813059;10;0
60;26.813059;10;0
60;26.813059;10;0
60;26.822315;10;0
60;26.822315;10;0
60;26.831562;10;0
60;26.831562;10;0
60;26.831562;10;0
60;26.840799;10;0
60;26.840799;10;0
60;26.850027;10;0
60;26.850027;10;0
60;26.850027;10;0
60;27.139244;10;0
60;27.139244;10;0
60;27.148453;10;0
60;27.148453;10;0
60;27.148453;10;0
60;27.157654;10;0
60;27.157654;10;0
60;27.166845;10;0
60;27.166845;10;0
60;27.166845;10;0
60;27.176027;10;0
60;27.176027;10;0
60;27.1852;10;0
60;27.1852;10;0
60;27.1852;10;0
60;27.194363;10;0
60;27.194363;10;0
60;27.203518;10;0
60;27.203518;10;0
60;27.203518;10;0
60;26.272665;10;0
60;26.272665;10;0
60;26.281801;10;0
60;26.281801;10;0
60;26.281801;10;0
60;26.290928;10;0
60;26.290928;10;0
60;26.300047;10;0
60;26.300047;10;0
60;26.300047;10;0
60;27.109156;10;0
60;27.109156;10;0
60;27.118256;10;0
60;27.118256;10;0
60;27.118256;10;0
60;27.127346;10;0
60;27.127346;10;0
60;27.136429;10;0
60;27.136429;10;0
60;27.136429;10;0
60;26.475502;10;0
60;26.475502;10;0
60;26.484566;10;0
60;26.484566;10;0
60;26.484566;10;0
60;26.49362;10;0
60;26.49362;10;0
60;26.502666;10;0
60;26.502666;10;0
60;26.502666;10;0
60;26.511703;10;0
60;26.511703;10;0
60;26.520731;10;0
60;26.520731;10;0
60;26.520731;10;0
60;26.529749;10;0
60;26.529749;10;0
60;26.538759;10;0
60;26.538759;10;0
60;26.538759;10;0
60;26.87776;10;0
60;26.87776;10;0
60;26.886751;10;0
60;26.886751;10;0
60;26.886751;10;0
60;26.895735;10;0
60;26.895735;10;0
60;26.904709;10;0
60;26.904709;10;0
60;26.904709;10;0
60;26.913673;10;0
60;26.913673;10;0
60;26.92263;10;0
60;26.92263;10;0
60;26.92263;10;0
60;26.931578;10;0
60;26.931578;10;0
60;26.940516;10;0
60;26.940516;10;0
60;26.940516;10;0
60;27.419445;10;0
60;27.419445;10;0
60;27.428366;10;0
60;27.428366;10;0
60;27.428366;10;0
60;27.437277;10;0
60;27.437277;10;0
60;27.44618;10;0
60;27.44618;10;0
60;27.44618;10;0
60;27.455074;10;0
60;27.455074;10;0
60;27.463959;10;0
60;27.463959;10;0
60;27.463959;10;0
60;27.472836;10;0
60;27.472836;10;0
60;27.481703;10;0
60;27.481703;10;0
60;27.481703;10;0
60;27.320562;10;0
60;27.320562;10;0
60;27.329412;10;0
60;27.329412;10;0
60;27.329412;10;0
60;27.338253;10;0
60;27.338253;10;0
60;27.347084;10;0
60;27.347084;10;0
60;27.347084;10;0
60;27.535906;10;0
60;27.535906;10;0
60;27.54472;10;0
60;27.54472;10;0
60;27.54472;10;0
60;27.553526;10;0
60;27.553526;10;0
60;27.562323;10;0
60;27.562323;10;0
60;27.562323;10;0
60;27.471111;10;0
60;27.471111;10;0
60;27.479891;10;0
60;27.479891;10;0
60;27.479891;10;0
60;27.488661;10;0
60;27.488661;10;0
60;27.497423;10;0
60;27.497423;10;0
60;27.497423;10;0
60;27.506176;10;0
60;27.506176;10;0
60;27.514921;10;0
60;27.514921;10;0
60;27.514921;10;0
60;27.523657;10;0
60;27.523657;10;0
60;27.532383;10;0
60;27.532383;10;0
60;27.532383;10;0
60;27.031101;10;0
60;27.031101;10;0
60;27.03981;10;0
60;27.03981;10;0
60;27.03981;10;0
60;27.048512;10;0
60;27.048512;10;0
60;27.057203;10;0
60;27.057203;10;0
60;27.057203;10;0
60;27.065887;10;0
60;27.065887;10;0
60;27.074562;10;0
60;27.074562;10;0
60;27.074562;10;0
60;27.083229;10;0
60;27.083229;10;0
60;27.091887;10;0
60;27.091887;10;0
60;27.091887;10;0
60;26.880535;10;0
60;26.880535;10;0
60;26.889175;10;0
60;26.889175;10;0
60;26.889175;10;0
60;26.897808;10;0
60;26.897808;10;0
60;26.906431;10;0
60;26.906431;10;0
60;26.906431;10;0
60;26.915045;10;0
60;26.915045;10;0
60;26.923651;10;0
60;26.923651;10;0
60;26.923651;10;0
60;26.932249;10;0
60;26.932249;10;0
60;26.940838;10;0
60;26.940838;10;0
60;26.940838;10;0
60;26.97942;10;0
60;26.97942;10;0
60;26.987991;10;0
60;26.987991;10;0
60;26.987991;10;0
60;26.996555;10;0
60;26.996555;10;0
60;27.00511;10;0
60;27.00511;10;0
60;27.00511;10;0
60;27.743656;10;0
60;27.743656;10;0
60;27.752193;10;0
60;27.752193;10;0
60;27.752193;10;0
60;27.760723;10;0
60;27.760723;10;0
60;27.769243;10;0
60;27.769243;10;0
60;27.769243;10;0
60;27.687756;10;0
60;27.687756;10;0
60;27.696259;10;0
60;27.696259;10;0
60;27.696259;10;0
60;27.704754;10;0
60;27.704754;10;0
60;27.71324;10;0
60;27.71324;10;0
60;27.71324;10;0
60;27.721718;10;0
60;27.721718;10;0
60;27.730188;10;0
60;27.730188;10;0
60;27.730188;10;0
60;27.738649;10;0
60;27.738649;10;0
60;27.747103;10;0
60;27.747103;10;0
60;27.747103;10;0
60;26.955547;10;0
60;26.955547;10;0
60;26.963984;10;0
60;26.963984;10;0
60;26.963984;10;0
60;26.972412;10;0
60;26.972412;10;0
60;26.980831;10;0
60;26.980831;10;0
60;26.980831;10;0
60;26.989243;10;0
60;26.989243;10;0
60;26.997644;10;0
60;26.997644;10;0
60;26.997644;10;0
60;27.006039;10;0
60;27.006039;10;0
60;27.014425;10;0
60;27.014425;10;0
60;27.014425;10;0
60;27.482801;10;0
60;27.482801;10;0
60;27.491171;10;0
60;27.491171;10;0
60;27.491171;10;0
60;27.499531;10;0
60;27.499531;10;0
60;27.507883;10;0
60;27.507883;10;0
60;27.507883;10;0
60;27.516228;10;0
60;27.516228;10;0
60;27.524563;10;0
60;27.524563;10;0
60;27.524563;10;0
60;27.53289;10;0
60;27.53289;10;0
60;27.54121;10;0
60;27.54121;10;0
60;27.54121;10;0
60;28.019522;10;0
60;28.019522;10;0
60;28.027824;10;0
60;28.027824;10;0
60;28.027824;10;0
60;28.036119;10;0
60;28.036119;10;0
60;28.044405;10;0
60;28.044405;10;0
60;28.044405;10;0
60;27.422682;10;0
60;27.422682;10;0
60;27.430952;10;0
60;27.430952;10;0
60;27.430952;10;0
60;27.439213;10;0
60;27.439213;10;0
60;27.447466;10;0
60;27.447466;10;0
60;27.447466;10;0
60;27.447466;10;0
60;27.605711;10;0
60;27.605711;10;0
60;27.613947;10;0
60;27.613947;10;0
60;27.613947;10;0
60;27.622175;10;0
60;27.622175;10;0
60;27.630396;10;0
60;27.630396;10;0
60;27.630396;10;0
60;27.638607;10;0
60;27.638607;10;0
60;27.646811;10;0
60;27.646811;10;0
60;27.646811;10;0
60;27.655006;10;0
60;27.655006;10;0
60;27.663195;10;0
60;27.663195;10;0
60;27.663195;10;0
60;28.081375;10;0
60;28.081375;10;0
60;28.089546;10;0
60;28.089546;10;0
60;28.089546;10;0
60;28.09771;10;0
60;28.09771;10;0
60;28.105865;10;0
60;28.105865;10;0
60;28.105865;10;0
60;28.114012;10;0
60;28.114012;10;0
60;28.12215;10;0
60;28.12215;10;0
60;28.12215;10;0
60;28.130281;10;0
60;28.130281;10;0
60;28.138403;10;0
60;28.138403;10;0
60;28.138403;10;0
60;27.816517;10;0
60;27.816517;10;0
60;27.824623;10;0
60;27.824623;10;0
60;27.824623;10;0
60;27.832722;10;0
60;27.832722;10;0
60;27.840813;10;0
60;27.840813;10;0
60;27.840813;10;0
60;27.848894;10;0
60;27.848894;10;0
60;27.856968;10;0
60;27.856968;10;0
60;27.856968;10;0
60;27.865034;10;0
60;27.865034;10;0
60;27.873093;10;0
60;27.873093;10;0
60;27.873093;10;0
60;27.89114;10;0
60;27.89114;10;0
60;27.899181;10;0
60;27.899181;10;0
60;27.899181;10;0
60;27.907215;10;0
60;27.907215;10;0
60;27.915241;10;0
60;27.915241;10;0
60;27.915241;10;0
60;28.36326;10;0
60;28.36326;10;0
60;28.371269;10;0
60;28.371269;10;0
60;28.379271;10;0
60;28.379271;10;0
60;28.379271;10;0
60;28.387264;10;0
60;28.387264;10;0
60;28.387264;10;0
60;27.435251;10;0
60;27.435251;10;0
60;27.44323;10;0
60;27.44323;10;0
60;27.44323;10;0
60;27.4512;10;0
60;27.4512;10;0
60;27.459162;10;0
60;27.459162;10;0
60;27.459162;10;0
60;27.467115;10;0
60;27.467115;10;0
60;27.475061;10;0
60;27.475061;10;0
60;27.475061;10;0
60;27.483;10;0
60;27.483;10;0
60;27.490931;10;0
60;27.490931;10;0
60;27.490931;10;0
60;27.658854;10;0
60;27.658854;10;0
60;27.666769;10;0
60;27.666769;10;0
60;27.666769;10;0
60;27.674675;10;0
60;27.674675;10;0
60;27.682573;10;0
60;27.682573;10;0
60;27.682573;10;0
60;27.690464;10;0
60;27.690464;10;0
60;27.698347;10;0
60;27.698347;10;0
60;27.698347;10;0
60;27.706223;10;0
60;27.706223;10;0
60;27.71409;10;0
60;27.71409;10;0
60;27.71409;10;0
60;27.95195;10;0
60;27.95195;10;0
60;27.959803;10;0
60;27.959803;10;0
60;27.959803;10;0
60;27.967646;10;0
60;27.967646;10;0
60;27.975481;10;0
60;27.975481;10;0
60;27.975481;10;0
60;27.983309;10;0
60;27.983309;10;0
60;27.991129;10;0
60;27.991129;10;0
60;27.991129;10;0
60;27.998941;10;0
60;27.998941;10;0
60;28.006746;10;0
60;28.006746;10;0
60;28.006746;10;0
60;28.274544;10;0
60;28.274544;10;0
60;28.282333;10;0
60;28.282333;10;0
60;28.282333;10;0
60;28.290115;10;0
60;28.290115;10;0
60;28.29789;10;0
60;28.29789;10;0
60;28.29789;10;0
60;28.305656;10;0
60;28.305656;10;0
60;28.313416;10;0
60;28.313416;10;0
60;28.313416;10;0
60;28.321167;10;0
60;28.321167;10;0
60;28.328911;10;0
60;28.328911;10;0
60;28.328911;10;0
60;27.896645;10;0
60;27.896645;10;0
60;27.904371;10;0
60;27.904371;10;0
60;27.904371;10;0
60;27.91209;10;0
60;27.91209;10;0
60;27.919802;10;0
60;27.919802;10;0
60;27.919802;10;0
60;27.927505;10;0
60;27.927505;10;0
60;27.935202;10;0
60;27.935202;10;0
60;27.935202;10;0
60;27.94289;10;0
60;27.94289;10;0
60;27.950571;10;0
60;27.950571;10;0
60;27.950571;10;0
60;28.378244;10;0
60;28.378244;10;0
60;28.38591;10;0
60;28.38591;10;0
60;28.38591;10;0
60;28.393568;10;0
60;28.393568;10;0
60;28.401218;10;0
60;28.401218;10;0
60;28.401218;10;0
60;27.87886;10;0
60;27.87886;10;0
60;27.886496;10;0
60;27.886496;10;0
60;27.886496;10;0
60;27.894123;10;0
60;27.894123;10;0
60;27.901743;10;0
60;27.901743;10;0
60;27.901743;10;0
60;28.029356;10;0
60;28.029356;10;0
60;28.036961;10;0
60;28.036961;10;0
60;28.036961;10;0
60;28.044558;10;0
60;28.044558;10;0
60;28.052147;10;0
60;28.052147;10;0
60;28.052147;10;0
60;28.059729;10;0
60;28.059729;10;0
60;28.067303;10;0
60;28.067303;10;0
60;28.067303;10;0
60;28.074869;10;0
60;28.074869;10;0
60;28.08243;10;0
60;28.08243;10;0
60;28.08243;10;0
60;27.999983;10;0
60;27.999983;10;0
60;28.007528;10;0
60;28.007528;10;0
60;28.007528;10;0
60;28.015066;10;0
60;28.015066;10;0
60;28.022596;10;0
60;28.022596;10;0
60;28.022596;10;0
60;28.030119;10;0
60;28.030119;10;0
60;28.037634;10;0
60;28.037634;10;0
60;28.037634;10;0
60;28.045141;10;0
60;28.045141;10;0
60;28.052641;10;0
60;28.052641;10;0
60;28.052641;10;0
60;28.500134;10;0
60;28.500134;10;0
60;28.507618;10;0
60;28.507618;10;0
60;28.515095;10;0
60;28.515095;10;0
60;28.515095;10;0
60;28.522564;10;0
60;28.522564;10;0
60;28.522564;10;0
60;28.530025;10;0
60;28.530025;10;0
60;28.537481;10;0
60;28.537481;10;0
60;28.537481;10;0
60;28.54493;10;0
60;28.54493;10;0
60;28.55237;10;0
60;28.55237;10;0
60;28.55237;10;0
60;28.459803;10;0
60;28.459803;10;0
60;28.467228;10;0
60;28.467228;10;0
60;28.474646;10;0
60;28.474646;10;0
60;28.474646;10;0
60;28.482056;10;0
60;28.482056;10;0
60;28.482056;10;0
60;27.999458;10;0
60;27.999458;10;0
60;28.006855;10;0
60;28.006855;10;0
60;28.014244;10;0
60;28.014244;10;0
60;28.014244;10;0
60;28.021626;10;0
60;28.021626;10;0
60;28.021626;10;0
60;29.008999;10;0
60;29.008999;10;0
60;29.016365;10;0
60;29.016365;10;0
60;29.023724;10;0
60;29.023724;10;0
60;29.023724;10;0
60;29.031075;10;0
60;29.031075;10;0
60;29.031075;10;0
60;29.03842;10;0
60;29.03842;10;0
60;29.045757;10;0
60;29.045757;10;0
60;29.053087;10;0
60;29.053087;10;0
60;29.053087;10;0
60;29.06041;10;0
60;29.06041;10;0
60;29.06041;10;0
60;28.297724;10;0
60;28.297724;10;0
60;28.305031;10;0
60;28.305031;10;0
60;28.312332;10;0
60;28.312332;10;0
60;28.312332;10;0
60;28.319626;10;0
60;28.319626;10;0
60;28.319626;10;0
60;28.326912;10;0
60;28.326912;10;0
60;28.33419;10;0
60;28.33419;10;0
60;28.341461;10;0
60;28.341461;10;0
60;28.341461;10;0
60;28.348726;10;0
60;28.348726;10;0
60;28.348726;10;0
60;28.175985;10;0
60;28.175985;10;0
60;28.183235;10;0
60;28.183235;10;0
60;28.190477;10;0
60;28.190477;10;0
60;28.190477;10;0
60;28.197712;10;0
60;28.197712;10;0
60;28.197712;10;0
60;28.204941;10;0
60;28.204941;10;0
60;28.212162;10;0
60;28.212162;10;0
60;28.219376;10;0
60;28.219376;10;0
60;28.219376;10;0
60;28.226582;10;0
60;28.226582;10;0
60;28.226582;10;0
60;28.203781;10;0
60;28.203781;10;0
60;28.210974;10;0
60;28.210974;10;0
60;28.218159;10;0
60;28.218159;10;0
60;28.218159;10;0
60;28.225336;10;0
60;28.225336;10;0
60;28.225336;10;0
60;29.162508;10;0
60;29.162508;10;0
60;29.169672;10;0
60;29.169672;10;0
60;29.176828;10;0
60;29.176828;10;0
60;29.176828;10;0
60;29.183977;10;0
60;29.183977;10;0
60;29.183977;10;0
60;28.461119;10;0
60;28.461119;10;0
60;28.468254;10;0
60;28.468254;10;0
60;28.475382;10;0
60;28.475382;10;0
60;28.475382;10;0
60;28.482502;10;0
60;28.482502;10;0
60;28.482502;10;0
60;28.489616;10;0
60;28.489616;10;0
60;28.496723;10;0
60;28.496723;10;0
60;28.503822;10;0
60;28.503822;10;0
60;28.503822;10;0
60;28.510916;10;0
60;28.510916;10;0
60;28.510916;10;0
60;28.308002;10;0
60;28.308002;10;0
60;28.315081;10;0
60;28.315081;10;0
60;28.322151;10;0
60;28.322151;10;0
60;28.322151;10;0
60;28.329216;10;0
60;28.329216;10;0
60;28.329216;10;0
60;28.336273;10;0
60;28.336273;10;0
60;28.343323;10;0
60;28.343323;10;0
60;28.350367;10;0
60;28.350367;10;0
60;28.350367;10;0
60;28.357403;10;0
60;28.357403;10;0
60;28.357403;10;0
60;28.694431;10;0
60;28.694431;10;0
60;28.701454;10;0
60;28.701454;10;0
60;28.708469;10;0
60;28.708469;10;0
60;28.708469;10;0
60;28.715477;10;0
60;28.715477;10;0
60;28.715477;10;0
60;28.722479;10;0
60;28.722479;10;0
60;28.729473;10;0
60;28.729473;10;0
60;28.73646;10;0
60;28.73646;10;0
60;28.73646;10;0
60;28.743441;10;0
60;28.743441;10;0
60;28.743441;10;0
60;29.350414;10;0
60;29.350414;10;0
60;29.35738;10;0
60;29.35738;10;0
60;29.36434;10;0
60;29.36434;10;0
60;29.36434;10;0
60;29.371292;10;0
60;29.371292;10;0
60;29.371292;10;0
60;28.798237;10;0
60;28.798237;10;0
60;28.805176;10;0
60;28.805176;10;0
60;28.812107;10;0
60;28.812107;10;0
60;28.812107;10;0
60;28.819033;10;0
60;28.819033;10;0
60;28.819033;10;0
60;29.005951;10;0
60;29.005951;10;0
60;29.012861;10;0
60;29.012861;10;0
60;29.019766;10;0
60;29.019766;10;0
60;29.019766;10;0
60;29.026663;10;0
60;29.026663;10;0
60;29.026663;10;0
60;29.033554;10;0
60;29.033554;10;0
60;29.040438;10;0
60;29.040438;10;0
60;29.047314;10;0
60;29.047314;10;0
60;29.047314;10;0
60;29.054184;10;0
60;29.054184;10;0
60;29.054184;10;0
60;29.251045;10;0
60;29.251045;10;0
60;29.257902;10;0
60;29.257902;10;0
60;29.264751;10;0
60;29.264751;10;0
60;29.264751;10;0
60;29.271593;10;0
60;29.271593;10;0
60;29.271593;10;0
60;29.278429;10;0
60;29.278429;10;0
60;29.285257;10;0
60;29.285257;10;0
60;29.29208;10;0
60;29.29208;10;0
60;29.29208;10;0
60;29.298895;10;0
60;29.298895;10;0
60;29.298895;10;0
60;29.075705;10;0
60;29.075705;10;0
60;29.082506;10;0
60;29.082506;10;0
60;29.0893;10;0
60;29.0893;10;0
60;29.0893;10;0
60;29.096088;10;0
60;29.096088;10;0
60;29.096088;10;0
60;29.102869;10;0
60;29.102869;10;0
60;29.109644;10;0
60;29.109644;10;0
60;29.116411;10;0
60;29.116411;10;0
60;29.116411;10;0
60;29.123173;10;0
60;29.123173;10;0
60;29.123173;10;0
60;29.269926;10;0
60;29.269926;10;0
60;29.276674;10;0
60;29.276674;10;0
60;29.283415;10;0
60;29.283415;10;0
60;29.283415;10;0
60;29.29015;10;0
60;29.29015;10;0
60;29.29015;10;0
60;28.816877;10;0
60;28.816877;10;0
60;28.823599;10;0
60;28.823599;10;0
60;28.830313;10;0
60;28.830313;10;0
60;28.830313;10;0
60;28.837021;10;0
60;28.837021;10;0
60;28.837021;10;0
60;29.373722;10;0
60;29.373722;10;0
60;29.380417;10;0
60;29.380417;10;0
60;29.387104;10;0
60;29.387104;10;0
60;29.387104;10;0
60;29.393785;10;0
60;29.393785;10;0
60;29.393785;10;0
60;29.400459;10;0
60;29.400459;10;0
60;29.407127;10;0
60;29.407127;10;0
60;29.413788;10;0
60;29.413788;10;0
60;29.413788;10;0
60;29.420443;10;0
60;29.420443;10;0
60;29.420443;10;0
60;29.19709;10;0
60;29.19709;10;0
60;29.203732;10;0
60;29.203732;10;0
60;29.210365;10;0
60;29.210365;10;0
60;29.210365;10;0
60;29.216993;10;0
60;29.216993;10;0
60;29.216993;10;0
60;29.223614;10;0
60;29.223614;10;0
60;29.230228;10;0
60;29.230228;10;0
60;29.236835;10;0
60;29.236835;10;0
60;29.236835;10;0
60;29.243437;10;0
60;29.243437;10;0
60;29.243437;10;0
60;29.380032;10;0
60;29.380032;10;0
60;29.38662;10;0
60;29.38662;10;0
60;29.393202;10;0
60;29.393202;10;0
60;29.393202;10;0
60;29.399776;10;0
60;29.399776;10;0
60;29.399776;10;0
60;29.406345;10;0
60;29.406345;10;0
60;29.412907;10;0
60;29.412907;10;0
60;29.419462;10;0
60;29.419462;10;0
60;29.419462;10;0
60;29.42601;10;0
60;29.42601;10;0
60;29.42601;10;0
60;29.502552;10;0
60;29.502552;10;0
60;29.509089;10;0
60;29.509089;10;0
60;29.515617;10;0
60;29.515617;10;0
60;29.515617;10;0
60;29.522141;10;0
60;29.522141;10;0
60;29.522141;10;0
60;29.178656;10;0
60;29.178656;10;0
60;29.185165;10;0
60;29.185165;10;0
60;29.191669;10;0
60;29.191669;10;0
60;29.191669;10;0
60;29.198166;10;0
60;29.198166;10;0
60;29.198166;10;0
60;29.374657;10;0
60;29.374657;10;0
60;29.38114;10;0
60;29.38114;10;0
60;29.387617;10;0
60;29.387617;10;0
60;29.387617;10;0
60;29.394089;10;0
60;29.394089;10;0
60;29.394089;10;0
60;29.400553;10;0
60;29.400553;10;0
60;29.407011;10;0
60;29.407011;10;0
60;29.413464;10;0
60;29.413464;10;0
60;29.413464;10;0
60;29.419909;10;0
60;29.419909;10;0
60;29.419909;10;0
60;29.036348;10;0
60;29.036348;10;0
60;29.04278;10;0
60;29.04278;10;0
60;29.049206;10;0
60;29.049206;10;0
60;29.049206;10;0
60;29.055626;10;0
60;29.055626;10;0
60;29.055626;10;0
60;29.062038;10;0
60;29.062038;10;0
60;29.068445;10;0
60;29.068445;10;0
60;29.074846;10;0
60;29.074846;10;0
60;29.074846;10;0
60;29.08124;10;0
60;29.08124;10;0
60;29.08124;10;0
60;29.117628;10;0
60;29.117628;10;0
60;29.12401;10;0
60;29.12401;10;0
60;29.130384;10;0
60;29.130384;10;0
60;29.130384;10;0
60;29.136753;10;0
60;29.136753;10;0
60;29.136753;10;0
60;29.143116;10;0
60;29.143116;10;0
60;29.149471;10;0
60;29.149471;10;0
60;29.155821;10;0
60;29.155821;10;0
60;29.155821;10;0
60;29.162165;10;0
60;29.162165;10;0
60;29.162165;10;0
60;29.8585;10;0
